Page ID,Page Name,Disclaimer,Amount Spent (USD)
281312429284144,Tees Distributions,Tees Distributions,≤100
333953800131298,Tom Oliverson,Tom Oliverson Campaign,≤100
1156676274461345,Mikie Sherrill,MIKIE SHERRILL FOR CONGRESS,≤100
945455208962159,Forgive Everyone Co.,Forgive Everyone Co,≤100
177468535761851,Cruelty Free International - United States,Cruelty Free International - United States,≤100
304062610300415,VozWire,Gregson E Mathe,≤100
221890358218748,Til Valhalla Project,Til Valhalla Project,≤100
157522514269835,Stand for Children - Indiana,STAND FOR CHILDREN INC,≤100
111123818937051,Hamden Democrats,Hamden Democratic Town Committee,≤100
269737513391874,Rodolpho "Rudy" Martinez for NM State House,Committee to Elect Rudy Martinez,≤100
112076783764308,Mighty Ira documentary,FOUNDATION FOR INDIVIDUAL RIGHTS IN EDUCATION,≤100
2213001685635404,Selling Lies Documentary,"Selling Lies, LLC",≤100
11234736860,Tom McClintock,McClintock for Congress,≤100
142957224352,International Medical Corps,International Medical Corps,≤100
111085963854589,Elect Gay Lynn HD 46,Elect Gay Lynn HD 46,≤100
107181377705279,Runs for a Purpose,Homebase Media,≤100
1546952572205770,UAE USA United,The Embassy of the United Arab Emirates,≤100
103285341226512,Caroline for Colorado,Committee to Elect Caroline Cornell,≤100
205795426669644,Facts and Logic about the Middle East,Facts and Logic About the Middle East,≤100
168379594070325,3DTrumpVision.com,3DTrumpVision.com,≤100
109914474151573,COMMUNITYx App,CommunityX,≤100
101376975079811,American Leadership Fund,American Leadership Fund,≤100
104659801302856,Anna Kaplan for NYS Senate,NYS Democratic Senate Campaign Committee,≤100
175797376373,"WaterFurnace Geothermal Heating, Cooling & Hot Water","WATERFURNACE INTERNATIONAL, INC.",≤100
39432041915,Capital Research Center,CAPITAL RESEARCH CENTER INC,≤100
129486967245,P.K. Martin IV,P. K. Martin for State Senate,≤100
105986927538317,Triump Apparel,Triump Apparel,≤100
129203152966,Andy Barr,"Andy Barr for Congress, Inc.",≤100
107618907593509,Atlas Retirement Planning & Wealth Preservation,Atlas Retirement Planning and Wealth Preservation,≤100
785436921608672,Elect Ana Maria Rodriguez,Ana Maria Rodriguez Campaign,≤100
196743663140,Baha'is of the United States,National Spiritual Assembly of the Baha'is of the United States,≤100
802271849850801,Freedom for All Americans,Freedom for All Americans,≤100
435822183152685,Midas Gold,MIDAS GOLD CORP,≤100
710897012254171,Maria Bartiromo,Maria Bartiromo,≤100
214249329380155,War Eternal,These ads ran without a disclaimer,≤100
103915211463223,Yes on Measure R,Save Our Services - Yes on R,≤100
255486647814076,Penguin Kids,Penguin Random House,≤100
1266607793492739,"Godfrey Santos Plata for CA State Assembly, District 53","Plata for Assembly 2020, #ID1417528",≤100
59254639983,Boston Medical Center,BOSTON MEDICAL CENTER,≤100
320533948089022,Angie Chen Button for Texas,Angie Chen Button,≤100
18982436812,ACLU,American Civil Liberties Union Foundation,≤100
266389037536652,Swetelove Jewelry,These ads ran without a disclaimer,≤100
303957963104408,March on Washington Film Festival,March On Washington Film Festival,≤100
180230069923,American Life League,American Life League,≤100
156955444413022,Radical,RADICAL INC,≤100
658093914667081,Let Them Know,Let Them Know,≤100
103724654691690,Laurin Hendrix,Vote Laurin Hendrix,≤100
378141545586252,T.W. Shannon,Tahrohon Wayne Shannon,≤100
111442515548885,Commissioner Roy Charles Brooks,Roy C. Brooks Campaign,≤100
2223151871134889,Trump45Merch,Thomas Charles Granack,≤100
112665503895607,It's Gonna Be YUGE,Reign Marketing LLC,≤100
103322426424621,Jonathan Karl,Jonathan David Karl,≤100
266145305529,Henry Holt,"Macmillan Holdings, LLC",≤100
1772437266382039,Black Buck Apparel,Black Buck Apparel,≤100
103877744493195,Briit Botanicals,Briit Botanicals,≤100
109119490717407,Kyle Larsen for Mayor of Florence,Kyle Anthony Larsen,≤100
1145019702185006,Alliance for Safety and Justice,Alliance for Safety and Justice,≤100
826577260819711,Charles W. Thomas for Tax Collector,"Charles W. Thomas, Republican, for Pinellas County Tax Collector.",≤100
106284687700661,Bob Dallari,"Robert Dallari, Republican, for Seminole County Commission, District 1",≤100
1424655311129385,Proud Pour,Proud Pour,≤100
138141366212571,Gravis Marketing,GRAVIS MARKETING INC.,≤100
1084699151721503,"Herb J. Wesson, Jr.",Wesson for Supervisor 2020,≤100
11911627997,Pancreatic Cancer Action Network,"PANCREATIC CANCER ACTION NETWORK, INC.",≤100
340153562850578,Tim Tebow,TIM TEBOW FOUNDATION,≤100
106928861137262,Global Final Expense Assistance,Kohv8,≤100
140614202619821,iCivics,iCivics,≤100
101746962063,Mercy Home for Boys & Girls,MISSION OF OUR LADY OF MERCY,≤100
618998462092616,Krista Weigand for Newport-Mesa School Board 2020,Krista Weigand for Newport-Mesa School Board 2020 FPPC# Pending,≤100
137051766452,Purusha People Clothing,These ads ran without a disclaimer,≤100
2425289201023841,Stephen D. Pennington for Tax Assessor,VotePennington.com,≤100
338930493362833,Neomi Martinez-Parra for NM State Senate District 35,Committee to Elect Neomi for NM Senate,≤100
174750213023790,"Mike Doyle for PA Representative, 170th District",Friends to Elect Mike Doyle,≤100
107860010739249,Santos for NM,Santos For NM,≤100
113496356998554,BooSocki,BooSocki,≤100
107644487284130,Ethan for Kansas,"Ethan for Kansas. Kristen Fromm, Treasurer.",≤100
105387724382118,Paige Dollinger for Judge,Committee to Elect Paige Dollinger,≤100
238711349624826,The Wetherall Company Public Service Advertising,The Wetherall Company LLC,≤100
105622377936014,In the Name of Us,In the Name of Us,≤100
119193192945,NC House Republicans,North Carolina House Republican Caucus,≤100
113609467063229,Elect Tarah Toohil,The Committee to Elect Tarah Toohil,≤100
111576496924261,Natalia Cornelio for Criminal District Judge- 351st Court,Natalia Cornelio 351st District Court Candidate,≤100
270826723039149,The Coalition to Protect Americas National Parks,"COALITION OF NATIONAL PARK SERVICE RETIREES, INC.",≤100
176403346027335,Brad Sanford for State Senate,Brad Sanford for State Senate,≤100
247135792129967,HomeBiogas,These ads ran without a disclaimer,≤100
27921718997,Harris County Democratic Party,Harris County Democratic Party,≤100
111583017097286,Brian Jaye for Congress 2022,Committee to Elect Brian Jaye,≤100
322222884530329,Former State Representative Bob Cortes,"Bob Cortes, Republican, for State Representative",≤100
104672208019315,Running For Office Virtual Challenge,"Blistering Pace Race Management, LLC",≤100
1811405699080331,Recovery Advocacy Project,Recovery Advocacy Project,≤100
111959897073862,Vote Trump OUT of office,Brandon David Nelson,≤100
324569504564505,CASE Action,CASE Action Fund,≤100
115016933199473,Mary Bradfield for House District 21,Committee to Elect Mary Bradfield,≤100
56431624743,Ceres,"Ceres, Inc.",≤100
1917715138510680,Follow Your Legend,Legend Bracelet,≤100
100416108283612,Unify America,Unify America,≤100
133937690180,Student Conservation Association,Student Conservation Association,≤100
38234604057,PEN America,PEN America with Facebook ad credits,≤100
278487153675,Redneck Nation Clothing,Redneck Nation,≤100
107764430968176,Tuttle Twins TV Show,"Tuttle Twins Show, LLC",≤100
93865017772,U.S. Global Leadership Coalition (USGLC),U.S. Global Leadership Coalition,≤100
247211002882549,Michelle Palmer for SBOE District 6,Michelle L Palmer Campaign,≤100
1835838916635491,Transamerica Center for Health Studies,Transamerica Center for Health Studies,≤100
992680470864166,ActivistIntellectual,Hassan Robert Adeeb,≤100
107390320792470,Game Girl LLC,Game Girl LLC,≤100
265045056894488,Mark Meckler,Convention of States Action,≤100
112023030344859,Lee Griffin For Congress,LEE GRIFFIN FOR CONGRESS,≤100
100585188473166,treadondesigns,Tread On Designs LLC,≤100
1608102819435580,Right Here Radio,Right Here Radio,≤100
521924961194913,Bruce Westerman,Westerman for Congress,≤100
163202650462603,Doug LaMalfa for US Representative,DOUG LAMALFA COMMITTEE,≤100
849008928526100,California Homeowners Association,"California Homeowners Association, FPPC ID #1302564",≤100
108906707265489,USA Pooch,"PRESIDENTIAL POOCH, INC",≤100
292944530749151,Craig Huey,Craig Huey,≤100
111495005590988,Pattern,Pattern Energy,≤100
1667863356625155,The Collective Super PAC,Collective Super PAC,≤100
289634374392752,ConservAmerica,ConservAmerica,≤100
176386243508,North Dakota Democratic-NPL,North Dakota Democratic-NPL Party,≤100
195620754724,Helping Hand USA,HELPING HAND FOR RELIEF AND DEVELOPMENT INC.,≤100
101152936743,"Safer Chemicals, Healthy Families",TOXIC-FREE FUTURE,≤100
18017481462,Acton Institute,Acton Institute,≤100
39799605202,Steve Stivers,Stivers for Congress,≤100
10803722213,Common Cause,COMMON CAUSE,≤100
2146201085498440,Tony Gonzales,Tony Gonzales for Congress,≤100
253274368102608,Charbonneau for Senate,Charbonneau for Senate,≤100
131352838109,Congressman Darrell Issa,DARRELL ISSA FOR CONGRESS,≤100
2113400635561647,Andrea Mitchell Center for the Study of Democracy,Andrea Mitchell Center for the Study of Democracy at the University of Pennsylvania,≤100
109414190833618,Bob Sweetin for Mayor,Committee to Elect Bob Sweetin,≤100
259977051023691,Conservation Ohio,"Conservation Ohio and not authorized by any candidate, candidate's committee, or political party",≤100
102161004838994,Melissa Gould for Judge,Melissa Gould for Judge,≤100
2011436722438414,Robert Wittke for Assembly,Robert Wittke for Assembly,≤100
108152933883451,TrumpTrendz,Troy Lorenzo Davis,≤100
108979080925289,Viets For America,Viets For America,≤100
339432396135584,The Exodus Road,EXODUS ROAD INC,≤100
40973310753,Pathfinder International,Pathfinder International,≤100
101659521674943,RickiReads,Lowana Renee Hardy,≤100
56790136798,UCLA Health,UCLA HOSPITAL SYSTEMS,≤100
1737720532927750,Collier County Democratic Party,Collier County Democratic Party,≤100
115139640178574,195essential,"195essential, LLC",≤100
87877000648,Monster,These ads ran without a disclaimer,≤100
2266444033567875,Grump Merch,Grump Merch,≤100
519934591685641,Right Wing Club,"PGurus, Inc.",≤100
276466976142714,Moguldom,NUBAI VENTURES LLC,≤100
113843693493716,Moe Brown,MOE BROWN FOR CONGRESS,≤100
111970730196550,World War Zero,AMERICAN SECURITY PROJECT,≤100
104621768067650,Stronger Lakewood,Vote Yes for a Stronger Lakewood,≤100
167968013767335,Julie Oliver,JULIE OLIVER FOR CONGRESS,≤100
8225139261,New York Republican State Committee,NEW YORK REPUBLICAN STATE COMMITTEE,≤100
111103373766691,Susan Bush for Nevada Court of Appeals Judge,Committee to Elect Susan Bush,≤100
44224524016,American Kidney Fund,"AMERICAN KIDNEY FUND, INC.",≤100
709491732434343,שורת הדין - Shurat HaDin,Israel Law Center,≤100
494259170754224,Keeping IDentities Safe,KEEPING IDENTITIES SAFE,≤100
263878310977179,Senator Pete Flores,Pete Flores Campaign,≤100
639945089977837,POLIFLIX,Barrett Edward Goetz,≤100
354329797956187,The Catholic Association,"The Catholic Association, Inc",≤100
102835571273300,Keep PreK 4 SA,Keep Pre-K 4 SA,≤100
102853278210630,YES on R for a Safer Orinda,"Safer Orinda Yes on R 2020, FPPC# 1343654.",≤100
10522915788,Guayakí Yerba Mate,"GUAYAKI SUSTAINABLE RAINFOREST PRODUCTS, INC.",≤100
115241696993664,MoCo For Question C,Residents for More Representation,≤100
218169954887600,Anedot,"Anedot, Inc.",≤100
47710973068,Cooperative Action Network,National Rural Electric Cooperatives Association,≤100
695657453810054,Progressive American Politics,Christopher M Figueroa,≤100
673019619376814,Judge Ryan Larson,Political advertising paid for by the Ryan Larson Campaign in compliance with the voluntary limits of the Judicial Campaign Fairness Act,≤100
1679521432262834,Physicians Grassroots Network,American Medical Association,≤100
359651584655941,Luisa del Rosal,Luisa Del Rosal Campaign,≤100
70874333603,CatholicVote,CatholicVote,≤100
108862184052039,ROMTech,"ROM Technologies, Inc.",≤100
546066468753446,Black Health Matters,BLACK HEALTH MATTERS FOUNDATION INC,≤100
36634376117,HarperKids Books,HARPERCOLLINS PUBLISHERS LLC,≤100
116565033114715,Jean-Pierre Bado for Florida State House Representative - 114,"Jean-Pierre Bado, Democrat, for Florida House 114",≤100
384177048591863,Kayla Marshall,Committee to Elect Kayla Marshall,≤100
1330181667113998,Pallotta For Congress,PALLOTTA FOR CONGRESS,≤100
107016484467410,Americans United,"OFFICEWORKS, LLC",≤100
385628488916063,Creative Collective for Issue Advocacy,Daniel Milo Giat,≤100
138400367267,Right Scan Right Time,NATIONAL ELECTRICAL MANUFACTURERS ASSOCIATION,≤100
276131699084792,YWAM Los Angeles,YWAM Los Angeles,≤100
250937275581234,Problk Health,Problk Health LLC,≤100
569862510349936,Rhoda Pierce for North Shore Water Reclamation District Trustee,Rhoda Pierce Campaign Committee,≤100
118412872882643,Article III Project,Article III Project,≤100
181888625087,Greg Abbott,Texans for Greg Abbott,≤100
1388428314740793,American Mint - Coins and Medals,American Mint,≤100
112556903649130,Louder Than Hate,"Louder Than Hate, LLC",≤100
45758312413,Black Public Media,Black Public Media,≤100
537534316395916,Students for Trump,Turning Point Action,≤100
1452551204988299,GoReact,Speakworks Inc,≤100
98912141410,American Forests,American Forests,≤100
19240725027,SEIU Local 521,Service Employees International Union Local 521 Independent Expenditure Committee,≤100
102450428287518,Democra-Tees.com,Democra-tees.com,≤100
160658967396083,Lyft,These ads ran without a disclaimer,≤100
106380417900696,Dump The Chump,Norman James Levey,≤100
111238083775065,Ethics & Transparency in Government,Ethics & Transparency in Government,≤100
295559754255891,Lake County Democratic Women,Lake County Democratic Women,≤100
148874901834882,Luke Air Force Base Thunderbolt,"Aerotech News and Review, Inc.",≤100
6170309302,Dick Durbin,FRIENDS OF DICK DURBIN COMMITTEE,≤100
6355071377,American Cancer Society Cancer Action Network - ACS CAN,AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC,≤100
106140607416167,"Day Hochman-Vigil, Representative for New Mexico House District 15",A New Day for New Mexico,≤100
1326931834024219,Councilwoman Joy Motts,"Citizens for Joy Motts for Antioch City Council, District 1",≤100
116983848450009,Discovery Institute,DISCOVERY INSTITUTE,≤100
53674651369,Susan B. Anthony List,Susan B. Anthony List Education Fund,≤100
104416164735971,Tell Sigman To Return The Money,Florida Republican Senatorial Campaign Committee,≤100
110311020791308,Steve Knoblock for San Clemente,Knoblock for City Council 2020,≤100
635850443292528,Nasty Woman Coloring,Nasty Woman Coloring,≤100
1297437463649811,by Humankind,These ads ran without a disclaimer,≤100
170918006892,G.I. Jobs,Victory Media DBA GI Jobs,≤100
1691667177798461,Brut,Brut,≤100
16746288173,Population Services International,POPULATION SERVICES INTERNATIONAL,≤100
341513602902369,CALL TO ACTIVISM,CALL TO ACTIVISM,≤100
102295964758996,Bender for Sheriff,Bender For Sheriff,≤100
1400371370253041,Eagan Immigration,Eagan Immigration,≤100
1423200984590762,Jenny Wilson for Salt Lake County Mayor,Jenny Wilson for Salt Lake County Mayor,≤100
43131954532,Maine Conservation Voters,Maine Conservation Voters,≤100
113484013625280,Duval Citizens for Better Schools,Duval Citizens For Better Schools,≤100
500051256827500,Mike Twitty for Property Appraiser,"Mike Twitty, Republican, for Pinellas County Property Appraiser",≤100
782093245218764,Qasim Rashid,RASHID FOR VA,≤100
108651724271739,Suzie Jones Pranger for SD State Senate - District 9,Suzie for Senate,≤100
101234221704965,"Swift Rails, Inc.","Swift Rails, Inc.",≤100
46587884802,Demos,"DEMOS: A NETWORK FOR IDEAS AND ACTION, LTD.",≤100
1575699066057433,Vote Yes on Issue 2,Forward Columbus,≤100
122360425094991,Nasty Woman Cosmetics,Nasty Woman Cosmetics,≤100
213687698658,Americans for Prosperity Foundation,Americans for Prosperity Foundation,≤100
399060493533519,The Justice Foundation,JUSTICE FOUNDATION,≤100
126053105675,Save the Redwoods League,Save The Redwoods League,≤100
2027856300769181,Judge Josh Burgess,Josh Burgess for Judge,≤100
101876571552755,Lisa Meyer-Hagen for New Mexico Senate District 12,Lisa for Senate District 12,≤100
379373892662119,Healthcare Advisor Group,Healthcare Advisors Group,≤100
296914550322200,Jose Javier Rodriguez,Florida Democratic Legislative Campaign Committee,≤100
138385129517946,Falun Dafa Information Center,"Falun Dafa Information Center, INC.",≤100
241994476248897,Wild Minimalist,Wild Minimalist,≤100
294021837428958,Free the Pill,IBIS REPRODUCTIVE HEALTH,≤100
1802177709900081,The Spectator US,The Spectator US,≤100
363480303723575,Old Town Mission,OLD TOWN MISSION,≤100
1406293069605593,Boehringer Ingelheim,These ads ran without a disclaimer,≤100
57495285387,Michael Bennet,BENNET FOR AMERICA,≤100
467503009987109,"Healthy Forests, Healthy Communities","Healthy Forests, Healthy Communities",≤100
399067003454888,Sudan Relief Fund,Sudan Relief Fund Inc,≤100
511235549007985,PRJKT RUBY,PRJKT RUBY,≤100
1943795729260686,GagstoGifts,GAGS TO GIFTS,≤100
45013872425,The Ripon Society,RIPON SOCIETY,≤100
1731398907140793,Alison Alter for Austin,Alison Alter Campaign,≤100
100401327980848,National Parents Union,National Parents Union,≤100
103903914570915,Pro2a,Delta Team Marketing,≤100
107796014343991,Vote Yes on 2A,Vote Yes On 2A,≤100
292710704135765,Young Evangelicals for Climate Action,Young Evangelicals for Climate Action,≤100
250093028763321,State Rep. Deborah Silcox,Friends of Deborah Silcox,≤100
400854333330702,Citizens for Karina Villa,Citizens for Karina Villa,≤100
110038860336382,Marcus Bush for National City Council,Marcus Bush for National City Council 2020 FPPC ID No: 1420027,≤100
1809715209318581,Marjorie Taylor Greene for Congress,GREENE FOR CONGRESS,≤100
13187955196,Young Americans for Liberty,Young Americans for Liberty,≤100
370557706652403,Peril and Promise,WNET,≤100
38882699096,Polaris,POLARIS PROJECT,≤100
999775873528189,Stopping Socialism,The Heartland Institute,≤100
458928061510318,Rita Hart for Iowa,RITA HART FOR IOWA,≤100
110616650778771,Jobs for Clearwater,Jobs For Clearwater,≤100
109966290494892,Wagoner Law Firm,Nicholas Jordan Wagoner,≤100
130891190653515,Julia Maldonado Judge 507 Family District Court,Julia Maldonado Campaign,≤100
122150409780,UC San Diego,University of California San Diego,≤100
408252582872693,Daniella Levine Cava,"Daniella Levine Cava, Non-Partisan, for Miami-Dade County Mayor",≤100
53727956260,Republican Jewish Coalition,Republican Jewish Coalition,≤100
1399926390134311,Nature's Generator,Huntkey USA Inc,≤100
134328246608491,Hillsborough County Democratic Party,Hillsborough County Democratic Party,≤100
106505370729792,Proudly Served,Real Voices Media,≤100
302111635698,National Association of Tax Professionals (NATP),National Association of Tax Professionals,≤100
124896237619944,American Heart Association - Orange County Division,"American Heart Association, Inc.",≤100
150681061641282,Tri-State G&T,Tri-State Generation Transmission Association Inc,≤100
143897698988673,Regis University Alumni Association,Regis University Alumni Association,≤100
630000294310083,Kansas Republican Senatorial Committee,"Kansas Republican Senatorial Committee, Treasurer Chase Blasi",≤100
117513180002579,John Shallman,Target Marketing Digital,≤100
156995058171029,Josh Newman,Newman for State Senate 2020 FPPC ID# 1392939,≤100
101041998305221,The Proud Republicans,Great American Era LLC,≤100
153167611414243,Ohio House Democrats,The Ohio House Democratic Caucus,≤100
643278452964383,Transit Now,Mobility For All PAC,≤100
266998036644674,Travis Rice,Protect Our Winters,≤100
100121504768083,The Better Than Borowitz Report,Bradly Gene Broberg,≤100
107459877731361,Kimya Holmes for Judge,COMMITTEE TO ELECT KIMYA HOLMES,≤100
113661413360984,Partisans and Pundits,Brandon Erik Cooley,≤100
81579371251,Keep MI Kids Tobacco Free,Keep MI Kids Tobacco Free,≤100
166087830076297,WebPT,WebPT,≤100
271339367152919,David Vela for Los Angeles Community College District Trustee 2020 Seat #3,David Vela for College Board 2020,≤100
397577020294634,The Center for Cultural Power,The Center for Cultural Power,≤100
593652664177596,TX Business Daily,Metric Media LLC,≤100
111111360297173,Meg Loughran Cappel For IL State Senate 49th,Committee to Elect Meg Loughran Cappel,≤100
103744091462809,The Trump Closet,The Trump Closet,≤100
465543346856281,Citizens Water Advocacy Group,Citizens Water Advocacy Group,≤100
110382180339967,Samuel Smith for Texas,Samuel Smith Campaign,≤100
104152941364,Janet Nguyen,Janet Nguyen for Assembly 2020,≤100
92748602246,Farmworker Justice,"FARMWORKER JUSTICE FUND, INC.",≤100
20373776304,WWF,These ads ran without a disclaimer,≤100
110280253735683,Alexandria Ocasio-Cortez Fan Club,Imran M Jemal,≤100
101661694725936,Crystal Diamond for NM Senate,"Crystal Diamond For New Mexico, Erica Valdez Treasurer",≤100
102610794850478,Loving Hands,Real Voices Media,≤100
240347749489475,Young Republicans of Oregon,James Allan Hieb,≤100
740266592735787,Free to Be Kids,Free To Be Kids,≤100
1427314137490753,Sid Miller,Miller For Texas,≤100
102770777895597,Katy Duhigg for NM,Committee to Elect Katy Duhigg,≤100
117073190148530,thedriveinitiative,Justin Patrick Curran,≤100
115973688451232,CitizenNet,CitizenNet,≤100
1558042497785635,Beth Van Duyne,BETH VAN DUYNE FOR CONGRESS,≤100
46508415624,Scott Taylor,Scott Taylor for Congress 2020,≤100
80987211775,Bill Cassidy,Bill Cassidy for US Senate,≤100
1220015401343751,Elect Patrick Henry for State Representative District 26,"Campaign to Elect Patrick Henry, Democrat for State Representative District 26",≤100
98770677047,LawInfo.com,Thomson Reuters,≤100
399813990211599,Rick Staly,"Rick Staly, Republican, for Flagler County Sheriff",≤100
191247007554047,Center of the American Experiment,Center of the American Experiment,≤100
110144600836950,Montgomery Neighbors Against Question B,Montgomery Neighbors Against Question B,≤100
579780035389938,Good Jobs Nation,Change to Win,≤100
497039820468871,Friends for Karen 38,Friends for Karen 38,≤100
77273593330,Hillel International,HILLEL THE FOUNDATION FOR JEWISH CAMPUS LIFE,≤100
100661374870277,Lynn Gerber for SD19,Lynn for SD19,≤100
102455534898300,Face The Change,FaceTheChange.co,≤100
113647200440904,The New Moral Majority,NEW MORAL MAJORITY,≤100
104702317905437,Tammy Vasquez for Pinellas County Commissioner,Tammy Vasquez for Pinellas County Commissioner,≤100
165238836870566,MRC Culture,MEDIA RESEARCH CENTER,≤100
1652744321502907,"Keri Kropke- Candidate North OC Community College District, 7",Keri Kropke for North Orange County Community College Trustee 2020,≤100
106883907479649,HUPAC - Health Underwriters Political Action Committee,NATIONAL ASSOCIATION OF HEALTH UNDERWRITERS PAC (HUPAC),≤100
1824165801199201,The Fight Against Antimicrobial Resistance,"Paradigm Solutions, LLC",≤100
296680801734,Dr. James Dobson's Family Talk,Dr. James Dobson's Family Talk,≤100
166732173519455,Suzette Martinez Valladares,Suzette Valladares for Assembly 2020,≤100
12503116997,Dennis Prager,Salem Media,≤100
217569858071,Areva Martin,The Areva Martin Corporation,≤100
344346245749372,Shore Trendz,RHW.COM LLC/DBA Shore Trendz,≤100
182708684718,Sounds True,SOUNDS TRUE INC.,≤100
280704452367167,Jason Crow,JASON CROW FOR CONGRESS,≤100
127913103970095,C Club of Houston,The "C" Club of Houston,≤100
104012084703106,One People United PAC,One People United,≤100
122894447754361,Institute for New Economic Thinking,"INSTITUTE FOR NEW ECONOMIC THINKING, THE",≤100
355717441474972,Industrious Handwear,Industrious Handwear,≤100
9316648525,The Chicago School of Professional Psychology,TCS Education System,≤100
108808274001366,Respect New Mexico,New Mexico House Republican Campaign Committee,≤100
262741493751666,The Pew Charitable Trusts,"PEW CHARITABLE TRUSTS, THE",≤100
133650406967,Scott Wiener,Re-Elect Scott Wiener for State Senate 2020. FPPC #1392654.,≤100
638492549896672,Liberal Humans,Liberal Humans,≤100
374108446391390,Ted Howze for Congress,TED HOWZE FOR CONGRESS 2020,≤100
2070944712939738,American Police Officers Alliance,American Police Officers Alliance,≤100
100112308053813,South Dakotans for Better Marijuana Laws,South Dakotans for Better Marijuana Laws,≤100
639191219624268,Matt Reeves for State Senate,Matt Reeves for State Senate Inc.,≤100
432815573442336,Kathleen Rice,KATHLEEN RICE FOR CONGRESS,≤100
180994485384812,Rep. Chuck Efstration,"Efstration for House, Inc.",≤100
373104969480729,SpeakEasy Political,SPEAKEASY POLITICAL INC,≤100
23489729942,Mike Gallagher,Salem Media,≤100
256760055231702,Beware of B,Beware of B,≤100
416626301795772,The Domino Principle,The Domino Principle,≤100
166166843531258,National Council of Resistance of Iran - شورای ملی مقاومت ایران,MEK-Iran (Saeid Saadati),≤100
175335262547741,Dan Kildee,FRIENDS OF DAN KILDEE,≤100
1028877443843360,Tom Temprano,Tom Temprano for College Board 2020,≤100
1646639402146162,Draft Bottle,Christoph T Lyons,≤100
28510612138,Uncommon Knowledge,Hoover Institution,≤100
108418247595956,Getting it Right,Real Voices Media,≤100
1949440971937523,Maine Voter Info,MAINE DEMOCRATIC PARTY,≤100
100401931826271,Congressional Black Caucus PAC IE,CONGRESSIONAL BLACK CAUCUS PAC,≤100
568257590245036,Blacks Against BDS,Blacks Against BDS,≤100
109393327559812,Vote No on 118,"NO ON PROP 118: HIGHER TAXES, MORE BUREAUCRACY, A LAVISH, NEW PROGRAM DESTINED FOR BANKRUPTCY",≤100
1153138974837504,We The People - Pennsylvania Action,We The People Pennsylvania Action,≤100
112824416194,United Steelworkers,United Steelworkers,≤100
353141208098160,March for Life,March For Life,≤100
172531602775264,Joe Gruters,Joe Gruters for Florida State Senate (District 23),≤100
174971709316,Cigna,Cigna,≤100
183648865070899,Holocaust Remembrance Association,Holocaust Remembrance Association,≤100
1833879943496521,Spread The Vote,Spread the Vote,≤100
1545249382430312,Youth Celebrate Diversity,Youth Celebrate Diversity,≤100
577214555786847,Lessons from Military History,Hoover Institution,≤100
1418068308452353,Sumi K,"Sumi Krishnan, LLC",≤100
22984054572,Numi Organic Tea,Numi Organic Tea,≤100
284624954962951,Gus Bilirakis for Congress,Bilirakis For Congress,≤100
213047252132555,Laurie Davies,Laurie Davies for State Assembly 2020 Campaign ID: 1397257,≤100
181467702005600,Mark Warner VA,FRIENDS OF MARK WARNER,≤100
14038292386,Women for Women International,WOMEN FOR WOMEN INTERNATIONAL,≤100
103864061464089,Maine Liberty Coalition,"Maine Liberty Coalition, LLC",≤100
2443409829218360,Luisa Wakeman for GA HD 43,The Committee to Elect Luisa,≤100
230404691684651,ihavearighttovote,I Have A Right,≤100
1784991421516214,Seek Refuge,Seek Refuge,≤100
25255876194,GOPAC,GOPAC Election Fund,≤100
182383268803,Loranne Ausley,Loranne Ausley for Florida Senate,≤100
392422957893043,Anthony Allison for New Mexico,Anthony Allison for NM HD 4,≤100
114492913707912,NotBiden,NotBiden,≤100
234621494446654,We Can’t Trust Nancy Mace,DCCC,≤100
103639724457386,Detectives' Endowment Association,Detectives' Endowment Association,≤100
26257841865,National Communication Association,National Communication Association,≤100
476984369467299,Chisholm Leadership Academy,"Chisholm Leadership Academy, Inc.",≤100
114494417065637,American Goat Company,American Goat Company,≤100
421177048353664,PetJoy,These ads ran without a disclaimer,≤100
118116893361371,Citizens for a Better NC House,Citizens for a Better NC House,≤100
609983369350876,"Representative Christine Chandler, NM HD43",Friends For Christine,≤100
299295363912730,New Politics Leadership Academy,New Politics Leadership Academy,≤100
468359686512267,Senator Rick Gray,Vote Rick Gray Senate,≤100
100240451811819,Take Our Power Back,Serendipity Seven,≤100
111894353686773,Posi-comm Viewpoints,Frederick Jackson Haggerson,≤100
358930818155832,Ava Blaze Apparel Co.,Antoinette Kathleen Adkins,≤100
455155254543067,Sylvia R Garcia,SYLVIA GARCIA FOR CONGRESS,≤100
248177568572993,Win With Wuliger for Commissioner,Friends of Wuliger,≤100
103131054573692,Crawfordology,Crawfordology,≤100
439884863155499,Protect Democracy,PROTECT DEMOCRACY PROJECT,≤100
113335773562471,President Trump For Re-Election,Great American Era,≤100
113238287134755,"American Target Advertising, Inc.",FEDUP INC,≤100
100777721402092,Actors Are Idiots,Republic Media Group,≤100
100832791504681,Make Corpus Christi Great Again,Joe Michael Perez,≤100
106954147689215,Just the Truth,JUST THE TRUTH POLITICAL ACTION COMMITTEE,≤100
1899110980328809,Betsy Rader for Ohio,Friends of Betsy Rader,≤100
875838195848455,Tom Sullivan for Colorado,Sullivan For Colorado,≤100
104917974464673,No Plastic Drinks,No Plastic Drinks,≤100
103786994760833,United Police Fund,United Police Fund,≤100
