Page ID,Page Name,Disclaimer,Amount Spent (USD)
102305804955303,YES on 2A - Climate Action Now,Yes on 2A Climate Action Now,≤100
639945089977837,POLIFLIX,Barrett Edward Goetz,≤100
120170262886344,Greg McBryde for NC House,Kristy Harrison Mcbryde,≤100
179513292162226,American History TV,C-SPAN,≤100
105622377936014,In the Name of Us,In the Name of Us,≤100
23489729942,Mike Gallagher,Salem Media,≤100
494259170754224,Keeping IDentities Safe,KEEPING IDENTITIES SAFE,≤100
103097321307266,Conservative Action Alliance of the Carolinas,Conservative Action Alliance of the Carolinas,≤100
114967676572613,"Stephanie Meyer for Pinellas School Board, District 1","Stephanie G. Meyer for Pinellas County School Board, District 1",≤100
2467206156637366,Dr. Woody Myers,Myers For Governor,≤100
1424655311129385,Proud Pour,Proud Pour,≤100
113351505349955,The Christian Broadcasting Network,The Christian Broadcasting Network Inc,≤100
354329797956187,The Catholic Association,"The Catholic Association, Inc",≤100
284362934917960,Scott Wilk,Scott Wilk for Senate 2020 FPPC ID#: 1392822,≤100
280704452367167,Jason Crow,JASON CROW FOR CONGRESS,≤100
1532084040392112,Scalawag,Scalawag,≤100
280752368474,HRdirect,HRdirect,≤100
1949440971937523,Maine Voter Info,MAINE DEMOCRATIC PARTY,≤100
181385265351965,Mosaic Magazine,Mosaic,≤100
102268731648491,Realtors for Graham,National Association of REALTORS,≤100
1084687491588319,XPO Exposed,INTERNATIONAL BROTHERHOOD OF TEAMSTERS,≤100
95483488591,Democratic Party of Wisconsin,DEMOCRATIC PARTY OF WISCONSIN,≤100
109536287551897,Yes on Measure PM,CITIZENS FOR SAFE ACCESS 2020,≤100
122894447754361,Institute for New Economic Thinking,"INSTITUTE FOR NEW ECONOMIC THINKING, THE",≤100
111499100431,National Association for Gun Rights,NATIONAL ASSOCIATION FOR GUN RIGHTS INC,≤100
53674651369,Susan B. Anthony List,Susan B. Anthony List Education Fund,≤100
275304236513280,Dave Koehler for State Senate,Friends of Dave Koehler,≤100
12876978977,SPCA of Texas,SPCA of Texas,≤100
191247007554047,Center of the American Experiment,Center of the American Experiment,≤100
1145019702185006,Alliance for Safety and Justice,Alliance for Safety and Justice,≤100
109104833758307,CannedGood,CannedGood,≤100
70874333603,CatholicVote,CatholicVote,≤100
7735858972,Humane Society Legislative Fund,Humane Society Legislative Fund,≤100
124924174551188,Awe Inspired,JILCO,≤100
102846434825096,Beat Abbott,Beat Abbott PAC,≤100
116724816782696,Founders Right,Modern Millennial LLC,≤100
134637583262809,"Libertarian Party of Mecklenburg County, NC",LIBERTARIAN PARTY OF MECKLENBURG COUNTY,≤100
1747132688647028,Democratic Association of Secretaries of State,Democratic Association of Secretaries of State,≤100
23906288031,NORML,NATIONAL ORGANIZATION FOR REFORM OF MARIJUANA LAWS,≤100
112486992123244,Friends of Crisis Pregnancy Center of Tidewater,"CRISIS PREGNANCY CENTER OF TIDEWATER, INC",≤100
117214312305582,Education Reform Now Advocacy,Education Reform Now Advocacy Inc.,≤100
56431624743,Ceres,"Ceres, Inc.",≤100
403716816314673,Lee Saunders,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,≤100
537534316395916,Students for Trump,Turning Point Action,≤100
162607429210,Natalie Tennant,Natalie Tennant 2020,≤100
103903914570915,Pro2a,Delta Team Marketing,≤100
776707109196075,Delegate Mike Caputo,Friends of Mike Caputo 2020,≤100
1634651343331439,Project Wren,Landon Brand,≤100
180994485384812,Rep. Chuck Efstration,"Efstration for House, Inc.",≤100
100240451811819,Take Our Power Back,Serendipity Seven,≤100
102219753159474,North Carolina Council of Churches,NORTH CAROLINA COUNCIL OF CHURCHES,≤100
196743663140,Baha'is of the United States,National Spiritual Assembly of the Baha'is of the United States,≤100
1411274935772181,Open Campaign,Open Campaign Inc,≤100
109311293876896,Michael C. Mentel,Citizens for Mentel,≤100
476984369467299,Chisholm Leadership Academy,"Chisholm Leadership Academy, Inc.",≤100
206052849902620,Intermountain Immigration,"Intermountain Immigration, LLC",≤100
112340430619303,Can't Trust Schweikert,"the American Federation of State, County & Municipal Employees PEOPLE, AFSCMEPEOPLE.org. Not authorized by any candidate or candidate’s committee.",≤100
708375056271048,The Christendom Curriculum,The Christendom Curriculum,≤100
458928061510318,Rita Hart for Iowa,RITA HART FOR IOWA,≤100
1234251319933440,Exclusive Apparel,The Dude's Threads,≤100
1397799040234106,OpinionUP,OpinionUP LLC,≤100
11911627997,Pancreatic Cancer Action Network,"PANCREATIC CANCER ACTION NETWORK, INC.",≤100
322222884530329,Former State Representative Bob Cortes,"Bob Cortes, Republican, for State Representative",≤100
1737720532927750,Collier County Democratic Party,Collier County Democratic Party,≤100
38897314734,The Trust for Public Land,"TRUST FOR PUBLIC LAND, THE",≤100
113335773562471,President Trump For Re-Election,Great American Era,≤100
6020882687,The Rainforest Site by GreaterGood,CHARITY USA COM LLC,≤100
174971709316,Cigna,Cigna,≤100
101041998305221,The Proud Republicans,Great American Era LLC,≤100
392337337500057,BruinsVote,Associated Students UCLA,≤100
1399736660066130,Jews for a Secular Democracy,Society for Humanistic Judaism,≤100
391872261636792,2020unity,"ForFact LLC, DBA 2020unity",≤100
113310617054164,Trump Baseball Bats,Trump Baseball Bats,≤100
298271003840760,Bluestem Kansas,Bluestem Kansas,≤100
91346559231,Democratic Legislative Campaign Committee - DLCC,Democratic Legislative Campaign Committee,≤100
101856911545133,Sandhills Young Republicans,SANDHILLS YOUNG REPUBLICANS,≤100
111678373983031,Shop Jollies,BRAND KNEW,≤100
1608904199367883,Rocket Shirts,Rocket Shirt,≤100
320533948089022,Angie Chen Button for Texas,Angie Chen Button,≤100
168379594070325,3DTrumpVision.com,3DTrumpVision.com,≤100
26689153393,Muslim Public Affairs Council - MPAC,MUSLIM PUBLIC AFFAIRS COUNCIL,≤100
108658730612398,Elect Martha Ptashnik,CTE Martha Ptashnik,≤100
370557706652403,Peril and Promise,WNET,≤100
332803374044043,Chris Bubser for Congress,CHRIS BUBSER FOR CONGRESS,≤100
1772437266382039,Black Buck Apparel,Black Buck Apparel,≤100
500051256827500,Mike Twitty for Property Appraiser,"Mike Twitty, Republican, for Pinellas County Property Appraiser",≤100
114864793399013,Nicole Love Hendrickson for Gwinnett Chair,LOVE4GWINNETT,≤100
167895208115,Senator Bob Rankin,Friends of Bob Rankin,≤100
266114353867,Jeff Weninger,Weninger For AZ House,≤100
115973688451232,CitizenNet,CitizenNet,≤100
243947752771440,TJ Cox for Congress,TJ COX FOR CONGRESS,≤100
104146011282652,Vote Laura Hine,Vote Laura Hine,≤100
114008535880,Foundation for Individual Rights in Education,FOUNDATION FOR INDIVIDUAL RIGHTS IN EDUCATION,≤100
102139218008846,King Nation Apparel,King Nation Apparel,≤100
432815573442336,Kathleen Rice,KATHLEEN RICE FOR CONGRESS,≤100
104416164735971,Tell Sigman To Return The Money,Florida Republican Senatorial Campaign Committee,≤100
259977051023691,Conservation Ohio,"Conservation Ohio and not authorized by any candidate, candidate's committee, or political party",≤100
217569858071,Areva Martin,The Areva Martin Corporation,≤100
243498882520314,FoodFinder,"FOODFINDER, INC.",≤100
2146201085498440,Tony Gonzales,Tony Gonzales for Congress,≤100
98912141410,American Forests,American Forests,≤100
999775873528189,Stopping Socialism,The Heartland Institute,≤100
104659801302856,Anna Kaplan for NYS Senate,NYS Democratic Senate Campaign Committee,≤100
101208514791301,Daniel Turner,Power The Future Inc,≤100
43131954532,Maine Conservation Voters,Maine Conservation Voters,≤100
28510612138,Uncommon Knowledge,Hoover Institution,≤100
1082331255136924,Dr. Tre Pennie,Tre Pennie for Congress,≤100
7642602143,Mother Jones,FOUNDATION FOR NATIONAL PROGRESS,≤100
839930242705074,Moore County GOP,Stephen Woodward,≤100
1274746369267915,Le Lion,Le Lion LLC,≤100
124626320898336,Catholic Extension,"CATHOLIC CHURCH EXTENSION SOCIETY OF THE UNITED STATES OF AMERICA, THE",≤100
945455208962159,Forgive Everyone Co.,Forgive Everyone Co,≤100
101136161365669,Clayton Hamerski for New Hanover County Register of Deeds,Clayton Hamerski for Register of Deeds,≤100
222637808558021,Baylor in Washington,Baylor in Washington,≤100
100240364900867,Clint for Florida,Clint Barras for State Rep,≤100
365023444350632,Allison Tant,Allison Tant for State House District 9,≤100
100184714677097,ExceptioNull Games,Exceptionull Games,≤100
740266592735787,Free to Be Kids,Free To Be Kids,≤100
111894353686773,Posi-comm Viewpoints,Frederick Jackson Haggerson,≤100
587492097959347,Orange County Registrar of Voters,Orange County Registrar of Voters,≤100
658093914667081,Let Them Know,Let Them Know,≤100
292944530749151,Craig Huey,Craig Huey,≤100
12784656483,Union Rescue Mission,Union Rescue Mission,≤100
110631410796008,Yes for Marina Park,Yes for Marina Park,≤100
102600384810568,Jillian Riley for Durham Soil and Water Conservation District,Durham for Jillian Riley,≤100
1551311881641058,We Are GrassRoots,We Are Grass Roots,≤100
1099779163410386,John Barrasso,Friends of John Barrasso,≤100
269017103165637,Air Sports Parachute Team,air sports parachute team,≤100
103571278142168,Joni Ernst Isn’t On Our Side,DSCC,≤100
100837844754859,Working Families for Holly Mitchell,Working Families For Holly Mitchell,≤100
109351907540528,Customize Your Vote,Customize Your Vote,≤100
106505370729792,Proudly Served,Real Voices Media,≤100
106883907479649,HUPAC - Health Underwriters Political Action Committee,NATIONAL ASSOCIATION OF HEALTH UNDERWRITERS PAC (HUPAC),≤100
117840583386402,Linda4Mayor,Friends of Linda Johnson,≤100
643278452964383,Transit Now,Mobility For All PAC,≤100
107390320792470,Game Girl LLC,Game Girl LLC,≤100
374589109697659,"Lancaster County, SC Democratic Party",Lancaster County SC Democratic Party,≤100
1947204578916961,Kionne McGhee,"Kionne McGhee, Non-Partisan, for Miami-Dade County Commissioner District 9",≤100
334925200513155,Justin Berry for Texas HD 47,Justin Berry For Texas House,≤100
120085718005638,American Prairie Reserve,American Prairie Reserve,≤100
106284687700661,Bob Dallari,"Robert Dallari, Republican, for Seminole County Commission, District 1",≤100
113496356998554,BooSocki,BooSocki,≤100
292710704135765,Young Evangelicals for Climate Action,Young Evangelicals for Climate Action,≤100
110681860414891,Justin for JoCo,Justin David King,≤100
586751814690068,Joni Ernst,Joni's Roast and Ride,≤100
2346217618936823,Kendra Horn for Congress,KENDRA HORN FOR CONGRESS,≤100
90705538313,Sheet Metal Air Rail and Transportation Workers,SMART,≤100
110998614083873,Citizens for a Strong Ohio Supreme Court,the Ohio REALTORS Political Advocacy Fund (www.orpaf.org) and not authorized by any candidate or candidate committee,≤100
153477451455783,The Optimist Daily,"The Optimist Publications, LLC",≤100
106323360959211,Patriots Republic,PATRIOTS REPUBLIC,≤100
1400371370253041,Eagan Immigration,Eagan Immigration,≤100
161107820658032,La Red Hispana,"HISPANIC COMMUNICATIONS NETWORK, LLC",≤100
1731398907140793,Alison Alter for Austin,Alison Alter Campaign,≤100
46508415624,Scott Taylor,Scott Taylor for Congress 2020,≤100
227764782729,AMERICAN - STRONG!,American Strong LLC,≤100
284624954962951,Gus Bilirakis for Congress,Bilirakis For Congress,≤100
1376425355943940,Summerfield Scoop "News-Opinions",Donald Austin Wendelken,≤100
308353252483,Kristi Noem,Kristi for Governor,≤100
174750213023790,"Mike Doyle for PA Representative, 170th District",Friends to Elect Mike Doyle,≤100
84206511914,MN AFL-CIO,Minnesota AFL-CIO Politcal Fund,≤100
341240953385902,Force Of Nature Meats,Force of Nature,≤100
113484013625280,Duval Citizens for Better Schools,Duval Citizens For Better Schools,≤100
148257442913,Habitat for Humanity Portland/Metro East,HABITAT FOR HUMANITY PORTLAND/METRO EAST,≤100
121968796014021,Thewhatifmovement,What If,≤100
10906383577,Vermont Democratic Party,VERMONT DEMOCRATIC PARTY,≤100
681044485319441,Hoke County GOP,Harold Shelley Nunn,≤100
206372732710668,Working Michigan,Working Michigan PAC,≤100
101234221704965,"Swift Rails, Inc.","Swift Rails, Inc.",≤100
1448984361857166,Florida Federation for Children PAC,Florida Federation for Children,≤100
117513180002579,John Shallman,Target Marketing Digital,≤100
276131699084792,YWAM Los Angeles,YWAM Los Angeles,≤100
2318731681689030,Southeast Utility Watch,Energy Media,≤100
359651584655941,Luisa del Rosal,Luisa Del Rosal Campaign,≤100
109440120567237,Andrew M. Odom for Duplin County Commissioner - District 4,Andrew M. Odom,≤100
1718260095117355,Representative Ben Diamond,Representative Ben Diamond,≤100
320245711443951,Morgan Meyer,Morgan Meyer for Texas,≤100
105571867715027,Bryan ISD Bond Backers,Bryan ISD Bond Backers,≤100
10897453188,Operation Mobilization - OM USA,"OPERATION MOBILIZATION USA, INC.",≤100
299622885346,Enditnow North America,North American Division of Seventh-day Adventists,≤100
510680265702016,Crowned Free,Crowned Free,≤100
826577260819711,Charles W. Thomas for Tax Collector,"Charles W. Thomas, Republican, for Pinellas County Tax Collector.",≤100
1596671280578981,Schools & Communities First,Schools and Communities First,≤100
102736164723555,Greg "Hootie" Smith Mingo County Commission,Christine Lynn Smith,≤100
314152901935216,National Popular Vote,NATIONAL POPULAR VOTE,≤100
102027764795677,American Wire,The USA Wire,≤100
103877744493195,Briit Botanicals,Briit Botanicals,≤100
93865017772,U.S. Global Leadership Coalition (USGLC),U.S. Global Leadership Coalition,≤100
1449073545419430,The Lone Liberal Republican,TheLoneLiberalRepublican.Org,≤100
138385129517946,Falun Dafa Information Center,"Falun Dafa Information Center, INC.",≤100
40973310753,Pathfinder International,Pathfinder International,≤100
960689780730203,Joe Basrawi,Joseph David Basrawi,≤100
107066711080027,"Carroll Fife for Oakland City Council, D3",Carroll Fife for City Council 2020,≤100
111959897073862,Vote Trump OUT of office,Brandon David Nelson,≤100
105835711208027,The Progressive List,THE PROGRESSIVE LIST,≤100
238083329566514,Meg4DA,Committee to Elect Meg Heap,≤100
2176472882580975,Crusader Outlet,Crusader Marketing,≤100
113607505498,GO Public Schools Oakland Advocates,"Families and Educators for Public Education, sponsored by GO Public Schools Advocates. Committee major funding from Michael Bloomberg. This advertisement was not authorized by a candidate or a committee controlled by a candidate.",≤100
1413682351987764,Andy Kim for Congress,ANDY KIM FOR CONGRESS,≤100
100284648021034,New Tolerance Campaign,New Tolerance Campaign,≤100
529829194051580,Expression Tees,"Expression Tees, Inc.",≤100
134328246608491,Hillsborough County Democratic Party,Hillsborough County Democratic Party,≤100
106833947700817,The HIVe,"Western North Carolina Community Health Services, Inc.",≤100
100223034826871,Kathy McCullough-Testa for Dare County Commissioner,Kathy 4 Dare County,≤100
557264687637409,Michigan United,MICHIGAN ORGANIZING PROJECT,≤100
105455840860559,EagleRealm LLC,Eagle Realm,≤100
113525733782063,REACH NC - Rural Empowerment Association for Community Help,"RURAL EMPOWERMENT ASSOCIATION FOR COMMUNITY HELP, INC",≤100
2956033207756237,Nora Vargas for County Supervisor,Nora Vargas For Supervisor 2020,≤100
351271168231778,Rep. Chuck Martin,Martin For Georgia,≤100
550622028319900,Headlock Press,Headlock Press,≤100
262905633727,Los Angeles Mission,"Los Angeles Mission, Inc.",≤100
263878310977179,Senator Pete Flores,Pete Flores Campaign,≤100
110316697328742,People of Seniors Housing,People of Seniors Housing,≤100
1706061183015990,Caputi for Council,Caputi For Council,≤100
2190121367877853,Representative Dr. Jasmine Clark,Jasmine Clark for GA House,≤100
340645001925,San Diego County Democratic Party,SAN DIEGO COUNTY DEMOCRATIC PARTY (FED. ACCT.),≤100
314121315788033,Stand with Parkland,Stand With Parkland,≤100
327202261326682,Stephanie Bice,Bice for Congress,≤100
629238887697509,PJ Gentry for County Commissioner,Patricia Jo Gentry,≤100
471960692929281,Drew Ferguson,DREW FERGUSON FOR CONGRESS INC.,≤100
100529241600299,REP.CA,PICO California on behalf of Million Voters Project,≤100
159114974140442,"Waldron Law Firm, PLLC",Joan Marie Waldron,≤100
207268325970395,Colin Schmitt,Schmitt4NY,≤100
1326931834024219,Councilwoman Joy Motts,"Citizens for Joy Motts for Antioch City Council, District 1",≤100
153297927394,TLR PAC,TLR PAC,≤100
109698737529541,WomanKindness,WomanKindness,≤100
103864061464089,Maine Liberty Coalition,"Maine Liberty Coalition, LLC",≤100
102761737749474,Well Beings,"Well Beings, WETA Public Television",≤100
101705764879487,News Break - Politics News,Particle Media,≤100
495266617324388,Wright For Baltimore,Wright for Baltimore,≤100
2223151871134889,Trump45Merch,Thomas Charles Granack,≤100
385147951848482,Texas Freedom Caucus,Texas Freedom Caucus,≤100
1472549903019349,CCAN Action Fund,Chesapeake Climate Action Network Action Fund,≤100
79743808136,NAIS -- National Association of Independent Schools,"NATIONAL ASSOCIATION OF INDEPENDENT SCHOOLS, INC.",≤100
390693274342446,NSYCC - ACS Northeastern Section Younger Chemists Committee,Northeastern Section Younger Chemists Committee,≤100
1234910329902159,Elizabeth Guzman,Elizabeth Guzman for Virginia,≤100
635787203204897,Robson for State House,Robson 2020,≤100
115543536916276,Yes on Prop 18,Yes on 18 - Vote for Our Future,≤100
100791528160227,Proud to Love,Kelly Ann Ausiello,≤100
25121889784,Texas Public Policy Foundation,Texas Public Policy Foundation,≤100
18780321251,American Chemistry,"AMERICAN CHEMISTRY COUNCIL, INC.",≤100
101136147910784,Represent Justice,Represent Justice,≤100
121750354532995,Yale Program on Climate Change Communication,Yale Program on Climate Change Communication,≤100
454663890502,Alliance for Patient Access,ALLIANCE FOR PATIENT ACCESS,≤100
258049547617705,Representative Rene "Coach P" Plasencia,"Commitment to Opportunity, Action and Community Health",≤100
339432396135584,The Exodus Road,EXODUS ROAD INC,≤100
871666829848288,Clint Dixon for Senate,Clint Dixon for Senate,≤100
109393327559812,Vote No on 118,"NO ON PROP 118: HIGHER TAXES, MORE BUREAUCRACY, A LAVISH, NEW PROGRAM DESTINED FOR BANKRUPTCY",≤100
167968013767335,Julie Oliver,JULIE OLIVER FOR CONGRESS,≤100
1153138974837504,We The People - Pennsylvania Action,We The People Pennsylvania Action,≤100
195564470605699,Dr. Yxstian Gutierrez - Mayor of Moreno Valley,Dr. Gutierrez for Mayor 2020,≤100
109007697379921,Chris Nanos for Sheriff,Chris Nanos,≤100
102490794676635,Tammy Nuccio for House of Representatives 2020,Nuccio 2020,≤100
111633800672097,"Safer Together New York, Inc.",Safe Together NY Inc,≤100
107535123276,Rep. Peter Breen,Friends of Peter Breen,≤100
121122088571207,The Pledge of Allegiance,9 SUMMER STREET CORPORATION,≤100
94819002180,Pact,These ads ran without a disclaimer,≤100
277550205502,National Religious Campaign Against Torture,NATIONAL RELIGIOUS CAMPAIGN AGAINST TORTURE,≤100
13187955196,Young Americans for Liberty,Young Americans for Liberty,≤100
100440478490074,Conservative Battleground Fund,Conservative Battleground Fund,≤100
102506081449889,Mark Hugel,Elect Mark Hugel Campaign Committee,≤100
116230846777428,"Black DAD: Diligent, Ambitious & Determined",Real Voices Media,≤100
79212718536,Jim Boyd,Jim Boyd,≤100
108090464296366,Republican Patriots,I Love My Freedom,≤100
114494417065637,American Goat Company,American Goat Company,≤100
103548911154638,Rural America 2020,Rural America Fund,≤100
100206548350997,Disinfect America 2020,Disinfect America 2020,≤100
735201700206403,LowTides Ocean Products,LowTides Ocean Products,≤100
166087830076297,WebPT,WebPT,≤100
834348436641805,Haidar Awad,Haidar Awad Hawthorne Mayor 2020  #1426103,≤100
1385294418360578,Linda Koop,KOOP FOR TEXAS,≤100
104390754592042,JohnsonBrook2020,Johnson and Brook for Township Committee,≤100
110309607045916,Lisa Scheller,"Scheller for Congress, Inc.",≤100
113460456730293,Ben Salango,Ben Salango for West Virginia,≤100
2045063472456560,Institute for Responsible Alcohol Policy,Institute for Responsible Alcohol Policy,≤100
540707072979860,Brian Maryott,MARYOTT FOR CONGRESS,≤100
113238287134755,"American Target Advertising, Inc.",FEDUP INC,≤100
105986927538317,Triump Apparel,Triump Apparel,≤100
333953800131298,Tom Oliverson,Tom Oliverson Campaign,≤100
161864103830061,Abortion Testimonials,Abortion Testimonials Inc.,≤100
929702553902680,Carolyn Thompson for Judge 2020,Carolyn Jennings Thompson,≤100
7427054686,Secular Student Alliance,SECULAR STUDENT ALLIANCE,≤100
421177048353664,PetJoy,These ads ran without a disclaimer,≤100
105658687444933,Judy Griffin for State Assembly,Friends of Judy Griffin,≤100
21536880331,Re:power,RE:POWER,≤100
129486967245,P.K. Martin IV,P. K. Martin for State Senate,≤100
17801244148,Jill Schupp,SCHUPP FOR CONGRESS,≤100
105920851025632,Rachel Saltzman Friedland,"Rachel Saltzman Friedland, Non-Partisan, for Aventura City Commissioner Seat 5",≤100
1130269497002927,"Re-Elect Tony Anderson Walton County Commissioner, District 5",Re-Elect Tony Anderson,≤100
345278826224412,Devlin Robinson for State Senate,Friends of Devlin,≤100
104320074406295,David Cook for State Representative,David Cook Campaign,≤100
179469236138984,"Brian Zehnder, MD",Elect Brian Zehnder,≤100
107181377705279,Runs for a Purpose,Homebase Media,≤100
108906707265489,USA Pooch,"PRESIDENTIAL POOCH, INC",≤100
160158294608134,State Representative Allison Russo,Citizens to Elect Allison Russo,≤100
1580844735465499,Mighty Oaks Warrior Programs,Mighty Oaks Foundation,≤100
142957224352,International Medical Corps,International Medical Corps,≤100
911829795826330,Mark Penn Polls,AIRSNEXT Media,≤100
109032560695013,Jason Buelterman for Chairman,"Committee To Elect Buelterman, Inc.",≤100
429651323843750,Verizon Wireless Workers Rising,"COMMUNICATIONS WORKERS OF AMERICA, AFL-CIO, CLC",≤100
1675630946095534,Franciscan Missions,Franciscan Missions,≤100
110329150805588,The Daily Brutality,Brian A Rodrigues,≤100
30618466815,Pacific Legal Foundation,Pacific Legal Foundation,≤100
634800113609351,Sammy D. Webb for North Carolina Senate 4,Committee to Elect Sammy D. Webb NC Senate 4,≤100
340655010136589,Bronwyn Haltom for State Representative,Friends of Bronwyn Haltom,≤100
23362993101,Center for Immigration Studies,CENTER FOR IMMIGRATION STUDIES,≤100
546497545399440,ASEC - African Sisters Education Collaborative,African Sisters Education Collaborative (ASEC),≤100
105301831346873,Steven Maviglio for American River Flood Control District,Steven Maviglio for American River Flood Control District,≤100
300992409852,Hoover Institution,Hoover Institution,≤100
320408285279846,Lemonada Media,Lemonada Media,≤100
173875250186587,IL Muslim Civic Coalition,IL Muslim Civic Coalition,≤100
136211573758668,State Representative Steve Allison,Steve Allison,≤100
312066286397519,Manning Asylum Law,Manning Asylum Law,≤100
17321191439,Aaron Abernathy,Aaron Andrew Abernathy,≤100
1800072483402009,African Community & Conservation Foundation,African Community & Conservation Foundation,≤100
1418793998332905,Aaron Marquez,Friends of Aaron Marquez,≤100
911845658833043,I Am An Immigrant,FWD.us Education Fund,≤100
828268677267618,Dr. Joaquin Arambula for Assembly,Dr. Joaquin Arambula for Assembly,≤100
1002609799875296,"Pat Williams, Canton Township Supervisor",Committee to Elect Pat Williams,≤100
2321993911380376,Dr. Patricia Campos Medina,Cristina A Pinzon,≤100
1399835003561881,MOSES,M O S E S,≤100
284849325335566,Giftsbybesta,Allen Ray Best,≤100
376410876550222,Young Leaguers of Palm Beach County,Ashley Victoria Cacicedo,≤100
123911188105,Dan Huberty,Friends of Dan Huberty,≤100
146817005352784,Wellness.com,"Beachside Media, Inc.",≤100
211049239087028,Association of Young Americans,Benjamin J Brown,≤100
124545136003170,Dr. Berger & Andre DeGarmeaux for Howell,Berger de Garmeaux for Howell 2020,≤100
127913103970095,C Club of Houston,The "C" Club of Houston,≤100
336470580233523,Pins and Aces Golf Co.,US Craft Brands LLC,≤100
112679213772857,Truth Lion,Truth Lion,≤100
110035803933338,Paul Piotrowski for State Senate,Piotrowski for State Senate,≤100
1370474066365196,F1RST WARRIOR,First Warrior,≤100
222778077862868,Crime Survivors for Safety and Justice,Alliance for Safety and Justice,≤100
42940254353,Human Rights Watch,"Human Rights Watch, Inc.",≤100
1397456727053085,Georgia Law Enforcement,Georgia Law Enforcement Organization,≤100
548882201895559,Rep. Bert Reeves,Friends of Bert Reeves,≤100
108283897257747,Keeley Blanchard for Judge,Committee to Elect Keeley Blanchard,≤100
109267407229927,ZIPO: Zero Interest Principal Only,ZIPO Inc,≤100
109843734118639,Spoofed Apparel,Spoofed Apparel Co.,≤100
125120854192149,The Pinkerton Raid,The Pinkerton Raid,≤100
164513254148611,America's Voice News,Barbara Jean Lawrence,≤100
648335462024721,Haley Stevens,HALEY STEVENS FOR CONGRESS,≤100
754286484682931,Douglas County Commissioner Lora Thomas,Committee to Elect Lora Thomas,≤100
635850443292528,Nasty Woman Coloring,Nasty Woman Coloring,≤100
460002281235040,"Mike Giallombardo For State Representative, District 77",Mike Giallombardo Campaign,≤100
114279880005275,"Maureen Porras for State Representative, 105","Maureen Porras, Democrat, for Florida House 105",≤100
125937197447634,ACTA - American Council of Trustees and Alumni,AMERICAN COUNCIL OF TRUSTEES AND ALUMNI,≤100
100777721402092,Actors Are Idiots,Republic Media Group,≤100
115016933199473,Mary Bradfield for House District 21,Committee to Elect Mary Bradfield,≤100
219117489034716,Art for AZ,Art for AZ,≤100
238983236163269,Marko Kepi,Marko Kepi for Assembly,≤100
1202514329820178,Don Blankenship,Don Blankenship,≤100
569602066437273,Aintree Emporium,Aintree Group Inc,≤100
191199947570555,Michigan AFL-CIO,Michigan AFL-CIO,≤100
410595875750098,America's Debate Coach,Steven Todd Graham,≤100
109970477058557,Rick LoCastro,Rick LoCastro for County Commissioner,≤100
1496745800626363,Re-elect Lena Gonzalez for State Senate 2020,Lena Gonzalez for Senate 2020,≤100
43447659158,American Heart Association - Los Angeles County Division,"American Heart Association, Inc.",≤100
102750021183412,Justice U,Altus Solutions Inc,≤100
531623043662146,Flags of Valor,Flags of Valor,≤100
19554217292,American Heart Association: You're the Cure,American Heart Association,≤100
271339367152919,David Vela for Los Angeles Community College District Trustee 2020 Seat #3,David Vela for College Board 2020,≤100
1434265813501493,Alexsis Rodgers,Friends of Alexsis Rodgers,≤100
113609467063229,Elect Tarah Toohil,The Committee to Elect Tarah Toohil,≤100
105399207971954,Loud Signs.Us,Colour Printing,≤100
192609620649,The University of Chicago,The University of Chicago,≤100
422250511163275,REMEDIGAP,Quinn Group LLC,≤100
405355946226766,Todd Young,"FRIENDS OF TODD YOUNG, INC.",≤100
216705888361546,Elbert Lee Guillory,ELBERT GUILLORY'S AMERICA,≤100
317198638317313,Leslie Danks Burke,Friends of Leslie,≤100
96826022393,Yale Environment 360,Yale Environment 360,≤100
416626301795772,The Domino Principle,The Domino Principle,≤100
102180301437619,2020 American Defense Fund,C3 PAC,≤100
102564128179023,Truth to Power,TRUTH TO POWER,≤100
134571176638205,One Tree Planted,One Tree Planted,≤100
114695990361350,Matt Dollar for State Representative,Friends of Matt Dollar,≤100
153281701857770,Action SF,Action SF,≤100
164771506031,Claremont Institute,"CLAREMONT INSTITUTE FOR THE STUDY OF STATESMANSHIP AND POLITICAL  PHILOSPHY, THE",≤100
170539042978124,ICNA Council for Social Justice,ICNA COUNCIL FOR SOCIAL JUSTICE,≤100
258877901155967,Always Westwood,Joseph B Letizia,≤100
145022042990911,MEK Iran,MEK-Iran (Saeid Saadati),≤100
111536353963034,"Vote Him Out, Inc.",Vote Him Out,≤100
187809941803009,IVYPAC,IVYPAC,≤100
399060493533519,The Justice Foundation,JUSTICE FOUNDATION,≤100
101706788294620,Bubba Henry Music,Henry J Pelitire,≤100
332717716852626,Andrew Warren,Andrew Warren for State Attorney,≤100
102678081237882,Elijah Reichlin-Melnick for Senate,Elijah For Senate,≤100
695657453810054,Progressive American Politics,Christopher M Figueroa,≤100
182079698493370,Portside,Portside,≤100
322175261815187,Cindy Lerner for District 7,Cindy Lerner Campaign for County Commision District 7,≤100
1667892193505378,Hold the House,HOLD THE HOUSE PAC,≤100
136116246452638,"Forestdale, Inc.","FORESTDALE, INC.",≤100
199891603386344,Common Ground Committee,Common Ground Committee,≤100
639191219624268,Matt Reeves for State Senate,Matt Reeves for State Senate Inc.,≤100
